area_code,area_name,gender,age,bmi,wc,fpg,hba1c,sbp,dbp,tg,hdl,ldl,ast,alt,ggtp,hb,nfpg,cre,egfr
2005,長野県_飯伊,f,45,22.1,77.0,92.0,5.4,117.7,73.4,78.3,71.2,118.0,19.5,17.3,22.4,12.8,89.9,0.7,75.9
2005,長野県_飯伊,f,50,22.4,78.4,93.8,5.6,121.4,75.7,87.7,73.8,127.7,21.8,20.0,26.0,13.6,92.7,0.7,73.9
2005,長野県_飯伊,f,55,22.2,78.8,94.9,5.6,123.3,76.4,90.1,75.0,132.3,22.6,20.6,27.5,14.0,95.0,0.7,71.3
2005,長野県_飯伊,f,60,22.2,79.5,97.0,5.7,126.2,77.2,93.9,74.1,130.1,23.1,20.6,26.9,13.6,97.7,0.7,70.3
2005,長野県_飯伊,f,65,22.3,80.1,97.9,5.8,128.8,77.1,102.6,71.5,128.4,23.6,20.4,26.4,14.7,99.3,0.7,63.3
2005,長野県_飯伊,f,70,22.2,80.6,99.9,5.8,131.2,76.1,103.4,69.2,124.1,23.4,18.9,23.8,12.8,102.1,0.8,61.3
2006,長野県_木曽,m,40,24.5,84.5,96.8,5.5,123.9,78.4,136.5,58.0,127.7,25.5,32.3,48.8,15.5,89.9,0.9,78.8
2006,長野県_木曽,m,45,24.6,85.4,100.4,5.6,126.3,80.9,131.7,59.5,126.2,25.4,31.6,50.6,15.1,92.1,0.9,75.3
2006,長野県_木曽,m,50,24.3,85.3,101.0,5.7,127.9,81.8,132.9,59.8,124.9,25.6,29.2,49.4,15.3,109.0,0.9,74.2
2006,長野県_木曽,m,55,24.4,85.9,105.1,5.8,129.2,82.3,139.8,59.0,123.5,26.8,29.0,59.8,15.3,95.9,1.0,68.7
2006,長野県_木曽,m,60,23.9,85.1,105.6,5.8,131.3,82.4,134.2,61.5,119.9,27.6,28.1,60.2,15.1,96.1,1.0,68.1
2006,長野県_木曽,m,65,24.0,86.0,105.8,5.8,131.1,80.5,135.1,58.3,118.3,26.6,25.3,52.9,14.3,99.2,0.9,63.9
2006,長野県_木曽,m,70,23.8,85.8,105.9,5.9,131.2,78.5,129.1,59.0,114.8,26.0,23.5,44.3,0.0,108.4,0.9,68.3
2006,長野県_木曽,f,40,22.0,76.9,91.6,5.4,113.1,70.0,76.3,68.6,113.5,18.9,17.0,20.4,13.3,93.3,0.6,81.9
2006,長野県_木曽,f,45,22.4,78.1,93.7,5.5,115.6,72.0,84.5,68.9,118.8,19.2,17.2,22.3,12.6,95.0,0.7,74.2
2006,長野県_木曽,f,50,22.8,80.0,95.1,5.6,122.1,76.3,90.7,72.8,124.9,21.5,19.6,27.5,13.3,97.0,0.6,76.1
2006,長野県_木曽,f,55,22.5,80.4,97.1,5.7,122.4,76.2,91.9,72.8,133.7,23.4,21.9,28.5,13.8,95.7,0.7,68.9
2006,長野県_木曽,f,60,22.5,80.7,99.0,5.8,124.9,76.2,100.6,71.0,128.6,22.9,21.3,28.4,13.6,97.7,0.6,76.9
2006,長野県_木曽,f,65,22.5,81.1,97.7,5.7,127.8,76.4,106.1,68.4,127.9,24.2,21.3,26.0,14.4,94.9,0.6,73.9
2006,長野県_木曽,f,70,22.6,81.9,97.9,5.8,128.9,75.1,108.1,67.2,122.0,24.2,20.3,24.2,13.7,99.8,0.6,74.5
2007,長野県_松本,m,40,23.9,83.8,96.2,5.5,122.3,76.8,123.8,57.8,125.8,25.0,31.8,45.2,15.6,96.9,0.9,78.3
2007,長野県_松本,m,45,24.2,84.6,98.5,5.6,124.0,79.1,127.1,58.4,127.3,25.0,31.1,49.0,15.5,99.2,0.9,74.9
2007,長野県_松本,m,50,24.3,85.2,101.1,5.7,126.2,81.1,132.8,58.5,126.1,25.2,29.7,50.8,15.3,103.0,0.9,72.1
2007,長野県_松本,m,55,24.2,85.6,103.8,5.7,128.2,81.8,129.6,59.0,125.1,25.3,27.8,51.0,15.4,105.9,0.9,71.1
2007,長野県_松本,m,60,24.0,85.6,105.4,5.8,130.1,81.6,128.1,59.3,122.0,25.1,26.3,49.2,15.3,107.9,0.9,67.4
2007,長野県_松本,m,65,23.9,86.1,105.7,5.8,132.2,80.3,126.9,59.3,119.9,25.4,25.2,45.8,15.0,109.8,0.9,66.6
2007,長野県_松本,m,70,23.5,85.6,106.1,5.9,133.0,78.0,124.8,58.5,116.3,25.3,23.2,40.9,15.1,114.0,1.1,61.5
2007,長野県_松本,f,40,21.8,75.8,90.8,5.4,113.3,70.0,73.6,69.7,111.7,18.7,16.3,20.5,13.0,91.8,0.6,80.8
2007,長野県_松本,f,45,22.2,77.0,92.4,5.5,117.1,72.4,79.1,71.0,116.1,19.6,17.1,22.2,13.1,94.3,0.7,75.9
2007,長野県_松本,f,50,22.3,78.3,94.2,5.6,120.6,74.5,88.5,73.0,126.3,21.6,19.4,26.1,13.5,94.1,0.7,71.9
2007,長野県_松本,f,55,22.2,78.9,96.1,5.7,122.7,75.5,93.7,73.3,132.5,22.9,21.0,29.0,13.8,96.8,0.7,70.9
2007,長野県_松本,f,60,22.2,79.6,97.6,5.7,125.2,75.9,99.2,72.5,132.4,23.1,20.8,27.8,13.9,97.8,0.7,68.8
2007,長野県_松本,f,65,22.4,80.8,98.0,5.7,128.9,76.2,106.7,70.3,129.5,23.7,20.8,26.3,13.4,100.8,0.7,66.3
2007,長野県_松本,f,70,22.5,81.3,98.8,5.7,131.7,75.6,114.0,67.9,125.1,23.7,19.8,24.6,14.5,103.3,0.7,68.6
2008,長野県_大北,m,40,24.3,84.4,96.5,5.5,123.6,78.1,124.1,57.3,124.6,25.4,33.7,45.2,15.8,92.5,0.9,76.7
2008,長野県_大北,m,45,24.4,85.0,99.5,5.6,125.6,80.3,132.6,57.6,126.9,25.5,32.1,51.1,15.5,95.2,0.9,76.1
2008,長野県_大北,m,50,24.5,85.4,101.8,5.7,127.5,82.2,140.3,57.9,126.0,25.9,30.4,54.5,15.0,105.4,0.9,71.7
2008,長野県_大北,m,55,24.0,85.1,104.3,5.8,129.7,82.9,128.7,60.3,123.9,25.2,28.1,51.2,16.0,96.3,0.9,71.0
2008,長野県_大北,m,60,24.2,85.8,105.4,5.9,130.9,81.8,130.7,59.6,120.2,25.5,27.0,47.3,13.8,103.3,0.9,66.5
2008,長野県_大北,m,65,23.8,85.4,105.8,5.9,131.3,80.0,124.9,58.7,117.6,25.7,25.4,45.0,0.0,116.1,0.9,66.9
2008,長野県_大北,m,70,23.5,85.0,106.6,5.9,132.0,78.6,114.1,58.5,115.0,25.3,23.5,38.5,14.2,118.9,1.0,62.8
2008,長野県_大北,f,40,22.0,76.3,90.9,5.4,114.3,70.8,77.9,69.0,110.8,19.3,17.2,20.5,13.3,90.3,0.6,81.4
2008,長野県_大北,f,45,22.1,77.1,92.7,5.5,116.8,72.8,80.6,70.3,115.7,19.8,17.3,22.3,13.0,92.4,0.7,76.0
2008,長野県_大北,f,50,22.6,79.0,94.6,5.6,121.5,75.5,91.9,72.1,124.7,22.1,20.3,26.7,13.4,93.4,0.7,73.1
2008,長野県_大北,f,55,22.5,79.7,96.8,5.7,124.0,76.7,93.5,72.8,131.2,23.4,22.4,29.2,13.5,93.5,0.7,70.0
2008,長野県_大北,f,60,22.2,79.7,96.8,5.8,125.4,76.5,99.1,72.6,128.7,23.4,21.4,27.9,13.7,97.2,0.7,69.9
2008,長野県_大北,f,65,22.5,80.9,97.8,5.8,127.3,75.8,104.8,69.4,127.1,23.6,21.0,25.4,12.9,102.3,0.7,65.6
2008,長野県_大北,f,70,22.6,81.4,98.7,5.8,130.5,75.5,108.3,66.8,121.9,24.0,20.3,24.5,13.8,112.3,0.7,62.6
2009,長野県_長野,m,40,23.9,84.1,95.9,5.5,122.2,76.9,122.2,57.9,125.7,24.1,30.5,43.6,15.2,95.8,0.9,77.4
2009,長野県_長野,m,45,24.1,84.9,98.5,5.6,124.3,79.3,130.1,57.9,127.4,24.7,30.3,49.0,15.2,99.4,0.9,74.8
2009,長野県_長野,m,50,24.2,85.6,100.7,5.7,126.5,81.2,131.0,58.2,127.0,24.7,29.0,49.5,15.2,101.0,0.9,71.9
2009,長野県_長野,m,55,24.1,85.8,103.0,5.7,127.9,81.8,126.6,58.8,125.2,24.6,27.1,49.1,15.0,104.1,0.9,69.8
2009,長野県_長野,m,60,23.9,86.0,104.5,5.8,130.3,81.6,125.5,59.0,122.0,24.7,25.5,46.3,15.1,104.3,0.9,68.1
2009,長野県_長野,m,65,23.7,86.1,104.9,5.9,131.8,79.9,125.8,58.5,118.3,25.0,24.5,43.7,15.7,109.5,1.0,66.0
2009,長野県_長野,m,70,23.6,86.3,105.2,5.9,133.0,77.7,123.6,57.6,115.7,24.7,22.7,38.9,15.9,110.2,0.9,65.1
2009,長野県_長野,f,40,22.0,77.3,90.8,5.4,113.5,70.1,76.5,68.5,111.9,18.7,16.2,20.4,12.9,91.1,0.7,79.3
2009,長野県_長野,f,45,22.2,77.8,91.9,5.4,117.0,72.3,80.5,70.0,117.2,19.3,16.7,22.1,13.0,91.6,0.7,76.3
2009,長野県_長野,f,50,22.3,79.1,93.1,5.6,120.4,74.5,88.8,72.0,126.8,21.4,19.3,26.2,13.4,93.0,0.7,72.7
2009,長野県_長野,f,55,22.2,79.9,95.2,5.6,122.8,75.4,94.3,71.8,131.1,22.6,20.6,27.6,13.5,95.7,0.7,70.2
2009,長野県_長野,f,60,22.3,80.7,97.0,5.7,125.9,76.0,99.0,71.0,130.5,22.9,20.3,26.8,13.5,97.1,0.7,68.1
2009,長野県_長野,f,65,22.4,81.4,97.4,5.7,129.8,76.3,106.3,68.8,126.7,23.2,20.0,25.3,14.1,99.6,0.7,66.5
2009,長野県_長野,f,70,22.5,82.0,98.2,5.8,132.9,75.6,109.7,66.6,123.8,23.7,19.6,24.0,13.5,101.5,0.7,64.6
2010,長野県_北信,m,40,24.1,84.4,97.5,5.5,123.5,78.1,132.3,58.6,126.2,25.2,31.8,46.2,15.5,93.0,0.9,75.7
2010,長野県_北信,m,45,24.1,84.7,99.3,5.6,125.0,80.0,132.3,59.0,125.6,25.1,30.1,47.2,15.3,95.0,0.9,74.2
2010,長野県_北信,m,50,24.2,85.2,101.9,5.7,127.3,81.8,132.2,60.0,125.2,25.4,29.4,50.7,15.4,99.6,1.0,70.6
2010,長野県_北信,m,55,24.0,85.4,104.1,5.7,128.9,82.3,134.9,59.8,124.2,25.2,27.4,51.1,15.2,99.1,1.0,68.8
2010,長野県_北信,m,60,23.9,85.5,105.3,5.8,129.6,81.2,126.4,60.7,121.0,25.3,25.6,47.5,14.4,101.7,1.0,68.6
2010,長野県_北信,m,65,23.7,85.8,105.9,5.8,129.7,79.8,122.9,59.6,119.1,25.5,24.2,43.7,13.9,105.3,0.9,65.4
2010,長野県_北信,m,70,23.4,85.0,107.1,5.8,130.3,77.4,117.4,58.7,116.0,25.7,22.6,38.4,16.3,104.1,0.9,67.6
2010,長野県_北信,f,40,22.2,77.5,91.8,5.4,113.7,70.2,79.9,70.2,110.7,18.9,16.6,20.4,12.5,90.4,0.6,82.1
2010,長野県_北信,f,45,22.4,78.3,92.9,5.5,117.2,72.4,82.1,71.3,116.2,19.4,17.1,21.7,13.4,90.5,0.7,73.3
2010,長野県_北信,f,50,22.2,78.7,93.6,5.5,120.5,74.7,89.7,73.5,127.4,21.3,18.8,24.9,13.5,93.2,0.7,70.6
2010,長野県_北信,f,55,22.5,80.2,97.0,5.6,122.0,75.2,92.2,73.0,131.5,22.9,21.4,26.8,13.7,92.8,0.7,68.7
2010,長野県_北信,f,60,22.4,80.7,99.2,5.7,124.9,75.5,100.4,72.0,130.5,23.3,20.7,25.8,13.3,94.0,0.7,70.0
2010,長野県_北信,f,65,22.4,81.2,99.7,5.7,126.6,75.6,104.7,69.5,126.9,23.5,19.6,23.7,0.0,94.7,0.7,67.1
2010,長野県_北信,f,70,22.6,81.8,100.6,5.8,129.2,75.1,105.6,66.8,123.1,24.0,19.3,24.0,13.7,95.7,0.6,70.4
2101,岐阜県_岐阜,m,40,24.0,83.8,94.6,5.5,122.1,76.4,124.0,57.7,127.0,23.9,30.7,41.4,15.1,94.5,0.9,78.1
2101,岐阜県_岐阜,m,45,24.3,84.9,97.4,5.6,124.0,78.7,130.7,58.0,128.9,24.6,30.7,46.0,15.1,97.0,0.9,75.3
2101,岐阜県_岐阜,m,50,24.4,85.6,100.3,5.7,126.3,80.6,132.2,58.3,128.3,24.4,28.9,47.4,15.1,99.6,0.9,72.8
2101,岐阜県_岐阜,m,55,24.3,85.8,102.4,5.7,128.2,81.2,131.1,59.2,125.7,24.4,27.2,47.1,14.9,102.0,0.9,70.2
2101,岐阜県_岐阜,m,60,24.0,85.7,104.6,5.8,130.3,80.9,130.6,59.3,122.6,24.3,25.4,45.8,14.8,104.4,0.9,68.6
2101,岐阜県_岐阜,m,65,23.9,86.2,104.6,5.9,131.5,78.8,133.3,58.0,119.2,24.6,24.3,42.9,14.4,109.8,0.9,66.8
2101,岐阜県_岐阜,m,70,23.6,86.5,103.6,5.9,132.6,76.0,135.1,56.6,114.0,24.7,22.5,38.9,14.7,112.9,1.0,63.4
2101,岐阜県_岐阜,f,40,21.8,76.1,89.0,5.3,112.9,69.5,75.1,70.9,112.1,18.7,16.1,19.7,12.9,88.9,0.6,83.2
2101,岐阜県_岐阜,f,45,22.2,77.3,90.4,5.4,116.5,71.6,82.3,71.7,117.8,19.3,16.9,22.0,12.8,91.2,0.6,78.4
2101,岐阜県_岐阜,f,50,22.3,78.6,92.0,5.5,119.7,73.6,91.0,73.8,128.4,21.3,19.3,25.2,13.3,91.8,0.7,74.8
2101,岐阜県_岐阜,f,55,22.2,79.4,94.3,5.6,122.1,74.6,98.3,74.0,133.8,22.5,20.6,27.9,13.5,94.4,0.7,72.2
2101,岐阜県_岐阜,f,60,22.2,80.2,95.3,5.7,125.5,74.9,104.4,72.7,132.6,22.9,20.1,27.3,13.6,96.6,0.7,70.0
2101,岐阜県_岐阜,f,65,22.5,81.8,95.5,5.8,129.8,74.9,117.0,69.1,128.5,23.4,19.7,25.8,14.1,99.5,0.6,70.8
2101,岐阜県_岐阜,f,70,22.6,82.6,96.4,5.8,132.8,74.3,121.6,66.6,124.1,23.7,19.1,24.6,13.2,102.4,0.7,65.5
2102,岐阜県_西濃,m,40,24.2,84.2,95.2,5.5,123.0,76.9,124.8,57.5,126.3,24.1,31.5,42.7,14.9,93.7,0.9,80.4
2102,岐阜県_西濃,m,45,24.4,84.9,98.0,5.6,125.3,79.4,130.3,57.6,128.1,24.2,30.5,45.4,15.2,96.8,0.9,76.4
2102,岐阜県_西濃,m,50,24.5,85.7,100.5,5.7,127.1,80.9,130.6,57.9,128.3,24.3,29.2,47.2,15.0,99.8,0.9,73.5
2102,岐阜県_西濃,m,55,24.4,86.0,103.0,5.8,129.3,81.6,130.8,58.7,125.1,24.5,27.6,47.7,15.2,102.0,0.9,71.5
2102,岐阜県_西濃,m,60,24.1,85.7,104.6,5.8,130.8,80.9,129.0,58.5,120.5,24.5,25.7,45.5,14.8,104.6,0.9,69.5
2102,岐阜県_西濃,m,65,23.8,85.9,104.7,5.9,133.2,79.1,128.4,58.1,118.7,24.6,24.3,44.0,14.9,109.5,0.9,66.9
2102,岐阜県_西濃,m,70,23.5,85.9,104.3,5.9,133.5,76.1,126.2,56.9,112.9,24.8,22.5,38.1,15.3,112.9,0.9,66.6
2102,岐阜県_西濃,f,40,22.2,76.8,89.3,5.4,114.5,70.2,75.2,69.5,112.4,18.4,16.4,19.6,12.5,92.0,0.6,81.1
2102,岐阜県_西濃,f,45,22.4,77.9,90.9,5.5,118.5,72.4,82.9,70.3,118.5,18.8,16.7,21.5,12.6,90.3,0.7,77.4
2102,岐阜県_西濃,f,50,22.6,79.3,92.3,5.5,121.6,74.1,90.7,72.2,128.0,21.1,19.4,25.2,13.2,93.0,0.7,74.2
2102,岐阜県_西濃,f,55,22.5,79.9,94.4,5.6,123.5,74.9,95.1,72.6,133.3,22.5,21.0,27.1,13.7,94.3,0.7,72.7
2102,岐阜県_西濃,f,60,22.5,80.7,95.6,5.7,127.5,75.6,101.3,71.6,131.9,22.9,20.7,27.3,13.7,96.5,0.7,69.7
2102,岐阜県_西濃,f,65,22.7,82.0,96.7,5.8,131.3,75.3,109.4,68.5,127.8,23.4,20.3,25.4,13.4,98.8,0.7,69.3
2102,岐阜県_西濃,f,70,22.8,82.7,97.1,5.8,133.8,74.5,111.9,66.7,123.5,23.8,19.4,23.9,12.9,102.2,0.6,69.1
2103,岐阜県_中濃,m,40,24.1,83.8,94.5,5.5,123.3,77.2,128.8,58.1,126.5,24.1,30.9,42.8,15.3,95.5,0.9,78.6
2103,岐阜県_中濃,m,45,24.4,84.8,97.1,5.6,125.1,79.6,134.6,57.9,128.5,24.5,30.3,47.0,15.3,96.5,1.0,73.7
2103,岐阜県_中濃,m,50,24.3,85.2,99.6,5.7,127.0,81.1,133.2,59.3,128.5,24.6,29.1,48.1,15.3,100.6,0.9,71.4
2103,岐阜県_中濃,m,55,24.1,85.3,102.0,5.7,128.9,81.7,132.9,59.6,125.7,24.5,26.9,47.9,15.0,102.5,0.9,70.2
2103,岐阜県_中濃,m,60,23.8,84.8,103.2,5.8,130.5,81.2,128.6,60.3,122.9,24.5,25.0,46.8,15.0,105.6,1.0,68.2
2103,岐阜県_中濃,m,65,23.6,85.0,103.4,5.9,131.9,79.3,131.0,59.0,120.8,25.1,24.2,44.5,14.5,111.6,0.9,68.1
2103,岐阜県_中濃,m,70,23.3,85.0,104.1,5.9,132.5,76.8,126.4,58.6,117.0,25.0,22.2,41.2,0.0,114.4,1.2,62.4
2103,岐阜県_中濃,f,40,22.0,76.7,89.1,5.4,114.2,69.8,76.7,70.7,113.3,18.6,16.1,20.3,12.8,89.1,0.6,80.4
2103,岐阜県_中濃,f,45,22.4,78.0,90.7,5.5,117.9,72.1,84.1,71.4,119.1,19.3,16.9,22.5,12.8,91.8,0.7,77.1
2103,岐阜県_中濃,f,50,22.4,78.9,91.8,5.6,121.1,74.1,89.9,73.9,129.0,21.2,19.2,26.1,13.1,93.1,0.7,74.1
2103,岐阜県_中濃,f,55,22.3,79.8,94.1,5.6,122.5,74.4,98.0,74.1,133.9,22.6,20.6,28.5,13.6,93.9,0.7,71.2
2103,岐阜県_中濃,f,60,22.3,80.4,95.7,5.7,125.7,74.8,102.9,73.1,133.5,22.9,20.1,26.9,13.4,97.2,0.7,70.8
2103,岐阜県_中濃,f,65,22.4,81.7,97.5,5.8,129.8,75.2,111.5,69.9,129.9,23.3,19.8,26.2,13.5,100.1,0.7,69.7
2103,岐阜県_中濃,f,70,22.4,82.1,98.2,5.8,132.1,74.2,114.0,67.7,125.4,23.7,19.0,24.1,13.7,105.3,0.7,66.2
2104,岐阜県_東濃,m,40,23.8,82.5,93.3,5.5,122.9,76.9,125.1,59.1,125.8,24.4,30.9,45.1,15.3,92.0,0.9,78.7
2104,岐阜県_東濃,m,45,24.1,83.6,96.3,5.6,125.3,79.6,133.5,59.1,128.6,24.7,30.5,49.6,15.3,95.0,0.9,75.3
2104,岐阜県_東濃,m,50,24.1,84.2,99.1,5.6,127.2,81.3,135.0,59.6,127.8,25.0,29.4,50.7,15.2,96.5,0.9,73.4
2104,岐阜県_東濃,m,55,23.9,84.3,101.2,5.7,129.3,82.2,131.1,60.6,124.9,24.9,27.3,51.5,15.2,99.5,0.9,71.0
2104,岐阜県_東濃,m,60,23.8,84.7,103.1,5.8,131.3,81.7,131.4,60.6,122.0,25.1,26.0,50.0,14.9,104.5,0.9,69.2
2104,岐阜県_東濃,m,65,23.5,84.8,104.2,5.8,132.7,79.9,133.1,60.1,118.8,24.9,24.1,47.1,15.0,105.1,0.9,67.7
2104,岐阜県_東濃,m,70,23.3,85.0,104.5,5.9,133.9,77.3,128.7,59.2,115.5,25.0,22.8,41.1,0.0,108.8,0.9,64.2
2104,岐阜県_東濃,f,40,21.8,75.2,88.2,5.4,114.9,70.2,76.5,71.2,112.6,18.8,16.4,20.6,13.1,86.7,0.6,80.5
2104,岐阜県_東濃,f,45,22.1,76.3,89.6,5.4,119.2,72.8,80.9,72.2,117.2,19.5,16.9,22.8,12.8,88.4,0.6,78.4
2104,岐阜県_東濃,f,50,22.1,77.5,91.2,5.5,121.8,74.4,89.6,73.9,127.7,21.2,19.4,27.0,13.2,88.4,0.7,74.7
2104,岐阜県_東濃,f,55,22.1,78.4,93.3,5.6,124.2,75.5,96.2,74.4,132.8,22.6,21.2,28.6,13.7,91.9,0.7,71.3
2104,岐阜県_東濃,f,60,22.2,79.4,94.6,5.7,127.5,76.0,101.5,73.5,132.2,22.9,20.5,28.3,13.7,94.3,0.7,70.5
2104,岐阜県_東濃,f,65,22.4,80.7,96.4,5.7,131.4,75.9,108.7,70.7,128.7,23.4,20.3,27.1,13.7,95.9,0.7,67.5
2104,岐阜県_東濃,f,70,22.3,81.2,97.3,5.7,134.2,75.3,113.2,68.3,125.0,23.7,19.3,25.0,13.6,98.2,0.7,67.7
2105,岐阜県_飛騨,m,40,23.9,82.7,93.3,5.5,120.6,76.3,123.4,59.3,126.1,24.4,31.3,44.6,15.4,90.5,0.9,75.1
2105,岐阜県_飛騨,m,45,24.2,83.6,95.2,5.6,123.5,79.3,131.4,58.8,127.9,24.7,30.0,49.8,15.5,95.2,0.9,73.0
2105,岐阜県_飛騨,m,50,24.2,84.2,99.0,5.7,125.0,80.4,133.2,59.5,126.1,25.5,29.7,51.4,15.3,96.4,0.9,70.9
2105,岐阜県_飛騨,m,55,23.9,84.1,101.3,5.8,127.3,81.6,132.5,60.6,123.3,25.7,28.2,53.4,15.3,104.1,0.9,68.7
2105,岐阜県_飛騨,m,60,23.7,84.0,101.6,5.8,129.4,81.6,128.3,61.3,120.8,25.5,26.0,50.1,15.0,98.8,0.9,65.4
2105,岐阜県_飛騨,m,65,23.4,83.4,100.6,5.9,131.1,80.1,123.4,60.8,117.1,26.0,25.1,47.7,15.4,112.1,1.0,62.1
2105,岐阜県_飛騨,m,70,23.1,82.6,99.9,5.9,131.6,78.0,115.2,59.8,113.1,26.0,23.7,42.1,13.9,118.2,1.1,59.1
2105,岐阜県_飛騨,f,40,21.8,75.5,88.1,5.5,111.9,69.9,74.5,71.5,109.4,18.7,16.6,20.0,13.1,87.8,0.7,76.3
2105,岐阜県_飛騨,f,45,22.0,76.4,89.1,5.5,115.2,72.3,78.8,72.5,116.0,19.5,17.3,21.8,12.9,90.2,0.7,73.5
2105,岐阜県_飛騨,f,50,22.2,77.6,91.0,5.6,119.0,74.4,86.9,74.2,126.2,21.4,19.6,24.8,13.7,88.6,0.7,70.5
2105,岐阜県_飛騨,f,55,21.9,77.9,92.0,5.7,120.6,74.7,90.2,75.0,129.6,22.5,20.7,27.3,13.8,91.8,0.7,69.3
2105,岐阜県_飛騨,f,60,21.9,78.6,92.7,5.8,123.5,76.0,96.8,73.3,128.9,23.0,20.4,26.9,13.9,95.4,0.9,64.3
2105,岐阜県_飛騨,f,65,21.9,78.9,92.4,5.8,127.3,76.7,99.5,70.9,125.4,23.5,19.9,24.7,14.3,104.5,0.7,67.1
2105,岐阜県_飛騨,f,70,22.1,79.4,93.3,5.9,130.1,76.3,101.7,68.4,121.3,23.7,19.4,23.7,13.2,105.6,0.7,68.4
2201,静岡県_賀茂,m,40,24.8,85.7,98.3,5.5,125.6,79.1,132.2,58.3,130.4,25.5,33.8,49.7,14.8,88.3,0.9,77.9
2201,静岡県_賀茂,m,45,25.0,86.8,101.8,5.7,126.8,80.6,141.0,57.4,131.8,26.2,33.4,55.2,15.5,94.5,1.0,74.0
2201,静岡県_賀茂,m,50,24.8,86.5,103.4,5.7,128.4,81.4,136.1,58.8,130.3,25.6,30.2,54.3,15.0,94.3,0.9,74.8
2201,静岡県_賀茂,m,55,24.6,86.9,106.7,5.8,131.4,82.9,141.0,59.9,125.9,26.1,28.0,52.5,15.2,103.8,0.9,74.1
2201,静岡県_賀茂,m,60,24.3,86.2,106.5,5.8,133.3,81.5,132.0,61.7,124.6,25.1,25.7,50.5,14.3,117.5,0.8,81.1
2201,静岡県_賀茂,m,65,24.2,86.8,110.0,5.9,134.7,80.7,129.1,61.2,120.9,25.5,24.7,47.9,15.3,115.9,1.3,65.7
2201,静岡県_賀茂,m,70,23.6,85.7,109.6,5.8,138.2,80.2,128.8,60.8,117.9,25.1,22.4,41.8,15.0,116.0,0.9,67.8
2201,静岡県_賀茂,f,40,22.2,77.0,90.5,5.4,116.3,70.6,71.7,70.7,114.1,18.8,16.5,20.7,13.1,100.0,0.6,85.2
2201,静岡県_賀茂,f,45,22.6,78.0,91.8,5.4,119.1,73.0,83.5,71.2,119.8,19.5,17.2,24.4,12.9,86.9,0.6,82.7
2201,静岡県_賀茂,f,50,22.7,78.9,93.0,5.5,122.6,74.9,93.7,73.1,131.6,22.0,19.9,28.1,12.7,93.2,0.6,77.8
2201,静岡県_賀茂,f,55,22.7,80.7,97.0,5.6,125.6,76.1,95.9,74.1,133.6,22.8,20.8,29.9,13.4,89.2,0.7,72.3
2201,静岡県_賀茂,f,60,22.3,80.2,97.7,5.7,128.8,77.1,102.2,74.1,132.6,23.3,20.7,30.4,14.1,97.5,0.6,74.3
2201,静岡県_賀茂,f,65,22.5,81.1,99.0,5.7,133.8,77.3,104.3,73.3,132.3,23.2,19.6,25.4,0.0,102.3,0.7,68.9
2201,静岡県_賀茂,f,70,22.3,81.3,100.8,5.7,137.4,77.7,107.7,71.6,128.2,23.6,18.5,24.0,12.9,108.8,0.7,67.6
2202,静岡県_熱海伊東,m,40,24.6,85.0,99.5,5.5,124.1,77.9,139.2,56.8,130.6,25.7,33.1,50.3,14.9,103.7,0.9,80.0
2202,静岡県_熱海伊東,m,45,24.9,86.3,102.9,5.7,126.7,79.8,136.6,57.5,132.4,26.0,32.7,52.7,14.9,105.8,0.9,75.3
2202,静岡県_熱海伊東,m,50,24.9,86.9,104.1,5.7,127.0,80.6,140.7,58.6,130.5,25.3,29.9,53.8,15.0,108.6,0.9,73.2
2202,静岡県_熱海伊東,m,55,24.5,86.4,106.6,5.8,129.7,81.0,137.8,60.0,127.3,25.5,27.8,54.3,15.0,111.2,0.9,70.6
2202,静岡県_熱海伊東,m,60,24.2,86.4,108.6,5.8,131.2,80.2,136.1,60.4,124.8,25.1,25.7,50.5,14.8,114.7,0.9,69.6
2202,静岡県_熱海伊東,m,65,24.0,86.6,108.4,5.9,132.4,78.3,138.7,59.5,119.7,25.2,24.8,49.3,16.1,112.4,0.9,67.1
2202,静岡県_熱海伊東,m,70,23.6,86.1,106.3,5.9,132.7,76.2,134.4,58.9,116.9,24.7,22.1,42.2,0.0,117.2,0.9,62.2
2202,静岡県_熱海伊東,f,40,22.5,77.2,91.9,5.4,115.7,71.1,83.0,70.0,117.5,19.0,17.0,22.3,12.9,92.6,0.6,84.0
2202,静岡県_熱海伊東,f,45,22.6,77.7,93.9,5.5,119.0,72.7,83.8,70.9,119.4,19.9,18.0,24.4,12.6,91.8,0.6,79.8
2202,静岡県_熱海伊東,f,50,22.6,78.9,94.5,5.6,121.6,73.8,91.6,73.0,131.0,22.1,20.3,29.7,12.8,100.1,0.6,76.0
2202,静岡県_熱海伊東,f,55,22.3,79.2,97.0,5.6,123.5,75.0,101.7,74.5,136.0,22.8,20.8,30.0,13.7,93.7,0.6,74.2
2202,静岡県_熱海伊東,f,60,22.4,79.9,97.3,5.7,125.8,74.7,103.9,73.0,134.6,23.2,20.3,29.3,13.4,97.9,0.7,70.0
2202,静岡県_熱海伊東,f,65,22.2,80.2,97.9,5.7,128.1,74.4,111.1,71.2,131.1,23.2,19.6,26.9,14.1,102.7,0.6,78.1
